xref_partners_sorted,GO,interpro
uniprotkb:O41974%uniprotkb:P62996,"host-GO:0044444,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0019904,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0031090,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0048518,host-GO:0006950,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0019866,host-GO:0065008,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0048856,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0033036,virus-GO:0051234,virus-GO:0051641,virus-GO:0042802",host-IPR000504
uniprotkb:O41974%uniprotkb:P63017,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0044419,host-GO:0019904,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0031090,host-GO:0072341,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0051641,host-GO:0016020,host-GO:0000151,host-GO:0043209,host-GO:0006807,host-GO:0005102,host-GO:0036094,host-GO:0003824,host-GO:0048519,host-GO:0032403,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0043228,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0006457,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0051082,host-GO:1902578,host-GO:0005737,host-GO:0031072,host-GO:0032991,host-GO:0019222,host-GO:0005886,host-GO:0030529,host-GO:0043229,virus-GO:0033036,virus-GO:0051234,virus-GO:0051641,virus-GO:0042802","host-IPR029047,host-IPR018181,host-IPR029048,host-IPR013126"
uniprotkb:O41974%uniprotkb:Q3TWW8,"host-GO:0044237,host-GO:0043227,host-GO:0051239,host-GO:0006807,host-GO:0050793,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0050794,host-GO:0044446,host-GO:0048518,host-GO:0048583,host-GO:0019222,host-GO:0097159,host-GO:0042221,host-GO:0009719,host-GO:0043229,host-GO:0048519,virus-GO:0033036,virus-GO:0051234,virus-GO:0051641,virus-GO:0042802","host-IPR034511,host-IPR000504"
uniprotkb:O41974%uniprotkb:Q62191,"host-GO:0044444,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044763,host-GO:0040012,host-GO:0042221,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0000151,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0006955,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0033036,virus-GO:0051234,virus-GO:0051641,virus-GO:0042802","host-IPR017907,host-IPR006574,host-IPR013083,host-IPR020457,host-IPR003877,host-IPR001870,host-IPR013320,host-IPR000315,host-IPR001841,host-IPR003879,host-IPR018957"
uniprotkb:O41974%uniprotkb:Q8BL97,"host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0044421,host-GO:0019904,host-GO:0006807,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0005737,host-GO:0051234,host-GO:0051716,host-GO:0019222,host-GO:0097159,host-GO:0043167,host-GO:0042221,host-GO:0043229,host-GO:0048519,virus-GO:0033036,virus-GO:0051234,virus-GO:0051641,virus-GO:0042802","host-IPR034651,host-IPR001878,host-IPR000504"
uniprotkb:O41974%uniprotkb:Q9CPR4,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0005198,host-GO:1901363,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0032991,host-GO:0043228,host-GO:0097159,host-GO:0030529,host-GO:0006807,host-GO:0005622,host-GO:0043229,virus-GO:0033036,virus-GO:0051234,virus-GO:0051641,virus-GO:0042802","host-IPR005721,host-IPR018260,host-IPR001063"
uniprotkb:O41947%uniprotkb:Q13137,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0009056,host-GO:0031090,host-GO:0044446,host-GO:0042802,host-GO:0016020,host-GO:0005737,host-GO:0050794,host-GO:0048518,host-GO:0043228,host-GO:0046983,host-GO:0019222,host-GO:0042221,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR012852,virus-IPR004289"
uniprotkb:O41969%uniprotkb:Q15025-1,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0051716,host-GO:0042221,host-GO:0044419,host-GO:0043229,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0098602,host-GO:0048519,host-GO:0019899,host-GO:0007155,host-GO:0007165,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0005737,host-GO:0140030,host-GO:0019222,host-GO:0023051,host-GO:0002253,virus-GO:0036338,virus-GO:0033647,virus-GO:0030430",virus-IPR002597
uniprotkb:O95373%uniprotkb:P88993,"host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0042393,host-GO:0050794,host-GO:0016020,host-GO:0051641,host-GO:0006950,host-GO:0046332,host-GO:0005215,host-GO:0019899,host-GO:0051234,host-GO:0007165,host-GO:0098772,host-GO:0043227,host-GO:0006955,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0043229","host-IPR016024,host-IPR011989,host-IPR013713,host-IPR001494,virus-IPR007619"
uniprotkb:P89884%uniprotkb:Q13576-1,"host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0044446,host-GO:0044763,host-GO:0031090,host-GO:0050794,host-GO:0044877,host-GO:0016020,host-GO:0048518,host-GO:0042995,host-GO:0009986,host-GO:0099080,host-GO:0002252,host-GO:0048519,host-GO:0032403,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0005516,host-GO:0007165,host-GO:0098772,host-GO:0008092,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0005886,host-GO:0043229,virus-GO:0050794","virus-IPR029450,virus-IPR026298"
uniprotkb:P89884%uniprotkb:Q92905,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0045202,host-GO:0044456,host-GO:0016043,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0097458,host-GO:0000988,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0050794","host-IPR000555,virus-IPR029450,virus-IPR026298"
uniprotkb:O41946%uniprotkb:Q92905,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0045202,host-GO:0044456,host-GO:0016043,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0097458,host-GO:0000988,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0023051,host-GO:0043229","host-IPR000555,virus-IPR008002"
uniprotkb:O41951%uniprotkb:Q92793,"host-GO:0004871,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0009628,host-GO:0003682,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0006950,host-GO:0048511,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0002039,host-GO:0016043,host-GO:0065008,host-GO:0031248,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0009653,host-GO:0001071,host-GO:0002253,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0023051,host-GO:0043229,","host-IPR010303,host-IPR009110,host-IPR013178,host-IPR018359,host-IPR031162,host-IPR000197,host-IPR001487,host-IPR000433,host-IPR003101,host-IPR014744,virus-IPR004280"
uniprotkb:P09874%uniprotkb:P88996,"host-GO:0044710,host-GO:0044444,host-GO:0008134,host-GO:0051606,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0016020,host-GO:0048583,host-GO:0032844,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0005102,host-GO:0009719,host-GO:0048519,host-GO:0046332,host-GO:0036094,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0047485,host-GO:0001071,host-GO:0032879,host-GO:0044087,host-GO:0031975,host-GO:0048037,host-GO:0032991,host-GO:0065009,host-GO:0005667,host-GO:0019222,host-GO:0023051,host-GO:0043229,","host-IPR004102,host-IPR001510,host-IPR012982,host-IPR001357,host-IPR008288,host-IPR008893,host-IPR012317,virus-IPR007013"
uniprotkb:O41957%uniprotkb:Q9UJY4,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0071704,host-GO:0044238,host-GO:0031090,host-GO:0044446,host-GO:0019899,host-GO:0016020,host-GO:0016043,host-GO:0051234,host-GO:0051641,host-GO:0032991,host-GO:0044425,host-GO:0006807,host-GO:0005622,host-GO:0043229,virus-GO:0003824,virus-GO:0019079","host-IPR002014,host-IPR008153,host-IPR013041,host-IPR008152,host-IPR008942,host-IPR004152,virus-IPR004996,virus-IPR008650"
uniprotkb:P88991%uniprotkb:Q9Y520,"host-GO:0008022,host-GO:1901363,host-GO:0044767,host-GO:0016020,host-GO:0044763,host-GO:0097159,virus-GO:0044237,virus-GO:0044710,virus-GO:0071704,virus-GO:0044238,virus-GO:0044763,virus-GO:0043167,virus-GO:0006807,virus-GO:0003824","host-IPR033184,host-IPR009738,virus-IPR029054,virus-IPR034745"
uniprotkb:P88980%uniprotkb:Q9NZN5-1,"host-GO:0043230,host-GO:0043227,host-GO:0044444,host-GO:0044421,host-GO:0050794,host-GO:0048518,host-GO:0005737,host-GO:0016020,host-GO:0048583,host-GO:0065009,host-GO:0007165,host-GO:0023051,host-GO:0005102,host-GO:0098772,virus-GO:0033647,virus-GO:0005198,virus-GO:0019028,virus-GO:0019069",virus-IPR002690
uniprotkb:O41956%uniprotkb:Q15629,"host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0016020,host-GO:0051234,host-GO:0051641,host-GO:0044425,host-GO:0060089,host-GO:0043229,virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655","host-IPR006634,host-IPR013599,host-IPR016447,virus-IPR000785"
uniprotkb:P06241%uniprotkb:P89654,"host-GO:0044710,host-GO:0007631,host-GO:0044444,host-GO:0004871,host-GO:0051606,host-GO:0045321,host-GO:0044238,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0071944,host-GO:0044763,host-GO:0097367,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:0051239,host-GO:0050690,host-GO:0019904,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0044877,host-GO:0042995,host-GO:0048870,host-GO:0031234,host-GO:0043548,host-GO:0032844,host-GO:0006950,host-GO:0003824,host-GO:0005102,host-GO:0009719,host-GO:0048519,host-GO:0006807,host-GO:0036094,host-GO:0002252,host-GO:0032403,host-GO:0099080,host-GO:0003008,host-GO:0050793,host-GO:0044456,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0050900,host-GO:0043167,host-GO:0097159,host-GO:0007165,host-GO:0044325,host-GO:0031294,host-GO:0008283,host-GO:0098772,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0008092,host-GO:0044708,host-GO:0006955,host-GO:0009653,host-GO:0002253,host-GO:0032879,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0099572,host-GO:0043229","host-IPR011009,host-IPR000719,host-IPR008266,host-IPR020635,host-IPR017441,host-IPR000980,host-IPR001245,host-IPR001452"
uniprotkb:O75179%uniprotkb:P88980,"host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0051239,host-GO:0003682,host-GO:1901363,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0006950,host-GO:0048519,host-GO:0050793,host-GO:0097159,host-GO:0043227,host-GO:0006955,host-GO:0005737,host-GO:0051707,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0005198,virus-GO:0019028,virus-GO:0019069","host-IPR020683,host-IPR002110,host-IPR004087,host-IPR004088,virus-IPR002690"
uniprotkb:O41954%uniprotkb:O75179-1,"host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0051239,host-GO:0003682,host-GO:1901363,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0006950,host-GO:0048519,host-GO:0050793,host-GO:0097159,host-GO:0043227,host-GO:0006955,host-GO:0005737,host-GO:0051707,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0044419,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0097159,virus-GO:0019222,virus-GO:0006807,virus-GO:0003824,virus-GO:0048519","virus-IPR011335,virus-IPR011604,virus-IPR001616,virus-IPR034720"
uniprotkb:O41947%uniprotkb:Q14966-1,"host-GO:0044237,host-GO:0043227,host-GO:1901363,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0005737,host-GO:0097159,host-GO:0019222,host-GO:0043167,host-GO:0006807,host-GO:0043229,virus-GO:0016020,virus-GO:0044425",virus-IPR004289
uniprotkb:O41957%uniprotkb:P34932,"host-GO:0043230,host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:1901363,host-GO:1902578,host-GO:0016043,host-GO:0005737,host-GO:0097367,host-GO:0051234,host-GO:0051641,host-GO:0044763,host-GO:0043167,host-GO:0097159,host-GO:0006950,host-GO:0042221,host-GO:0036094,virus-GO:0003824,virus-GO:0019079","host-IPR029047,host-IPR018181,host-IPR029048,host-IPR013126,virus-IPR004996,virus-IPR008650"
uniprotkb:O41957%uniprotkb:P11021,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0044425,host-GO:0040012,host-GO:0042221,host-GO:0051787,host-GO:0007154,host-GO:0051239,host-GO:0019904,host-GO:0030496,host-GO:0051235,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0009607,host-GO:0009605,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0016020,host-GO:0048583,host-GO:0009986,host-GO:0006950,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0009719,host-GO:0048519,host-GO:0050793,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0051087,host-GO:0051082,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0003824,virus-GO:0019079","host-IPR029047,host-IPR018181,host-IPR029048,host-IPR013126,virus-IPR004996,virus-IPR008650"
uniprotkb:P04114%uniprotkb:P88988,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0044297,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0044702,host-GO:1901681,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0048870,host-GO:0048609,host-GO:0006807,host-GO:0009719,host-GO:0005102,host-GO:0005215,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0050900,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0009653,host-GO:0032879,host-GO:0002253,host-GO:1902578,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0051707,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0019222,virus-GO:0050794","host-IPR015817,host-IPR022176,host-IPR011030,host-IPR009454,host-IPR001747,host-IPR015816,host-IPR015255,host-IPR016024,host-IPR015819,virus-IPR004998"
uniprotkb:P04114%uniprotkb:P88987,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0044297,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0044702,host-GO:1901681,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0048870,host-GO:0048609,host-GO:0006807,host-GO:0009719,host-GO:0005102,host-GO:0005215,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0050900,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0009653,host-GO:0032879,host-GO:0002253,host-GO:1902578,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0051707,host-GO:0019222,host-GO:0005886,host-GO:0043229","host-IPR015817,host-IPR022176,host-IPR011030,host-IPR009454,host-IPR001747,host-IPR015816,host-IPR015255,host-IPR016024,host-IPR015819,virus-IPR006878"
