xref_partners_sorted,GO,interpro
uniprotkb:P03209%uniprotkb:P14859,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0009058,host-GO:0001071,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0032991,host-GO:0005667,host-GO:0097159,host-GO:0019222,host-GO:0006807,host-GO:0043229,host-GO:0048519,virus-GO:0044237,virus-GO:1901363,virus-GO:0019046,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0048518,virus-GO:0097159,virus-GO:0019222,virus-GO:0006807","host-IPR013847,host-IPR000327,host-IPR010982,host-IPR001356,host-IPR000972,host-IPR017970,host-IPR009057,virus-IPR004998"
uniprotkb:O15533%uniprotkb:P0C739,"host-GO:0003823,host-GO:0044444,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0046977,host-GO:0071704,host-GO:0031090,host-GO:0019882,host-GO:0016020,host-GO:0006807,host-GO:0003824,host-GO:0005102,host-GO:0005215,host-GO:0016043,host-GO:0033218,host-GO:0065008,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:0006955,host-GO:0051082,host-GO:0032991,host-GO:0019222,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR013783,host-IPR003597,host-IPR008056,host-IPR007110"
uniprotkb:P03230%uniprotkb:P63279,"host-GO:0044444,host-GO:0008134,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0019904,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0048519,host-GO:0019899,host-GO:0097159,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:0005737,host-GO:0031975,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0023051,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR000608,host-IPR027230,host-IPR023313,host-IPR016135,virus-IPR007961"
uniprotkb:P0C739%uniprotkb:P27824,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0043233,host-GO:0044446,host-GO:0044297,host-GO:0044763,host-GO:0030246,host-GO:0044425,host-GO:1901363,host-GO:0019882,host-GO:0016020,host-GO:0044767,host-GO:0051641,host-GO:0042995,host-GO:0043209,host-GO:0005102,host-GO:0044463,host-GO:0034185,host-GO:0044456,host-GO:0044232,host-GO:0098794,host-GO:0051234,host-GO:0043228,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0097458,host-GO:0051082,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR001580,host-IPR009033,host-IPR018124,host-IPR013320"
uniprotkb:O00170%uniprotkb:P12977,"host-GO:0044444,host-GO:0033036,host-GO:0008134,host-GO:0004871,host-GO:0044238,host-GO:0044446,host-GO:0034751,host-GO:0019904,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0006807,host-GO:0005102,host-GO:0051234,host-GO:0006457,host-GO:0007165,host-GO:0044237,host-GO:0051082,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807","host-IPR031208,host-IPR013026,host-IPR001179,host-IPR019734,host-IPR011990,virus-IPR007706"
uniprotkb:P03206%uniprotkb:P17252,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0031090,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:1900046,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0007155,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0043230,host-GO:0032879,host-GO:0044087,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0009058,virus-GO:0019046,virus-GO:0044238,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0048583,virus-GO:0046983,virus-GO:0006807,virus-GO:0048519,virus-GO:0019048,virus-GO:0097159,virus-GO:0044237,virus-GO:0001071,virus-GO:0051707,virus-GO:0065009,virus-GO:0019222","host-IPR002219,host-IPR000961,host-IPR011009,host-IPR014375,host-IPR000719,host-IPR000008,host-IPR017441,host-IPR034663,host-IPR017892,host-IPR008271,host-IPR020454,virus-IPR004827,virus-IPR017339"
uniprotkb:P0C739%uniprotkb:Q03518,"host-GO:0003823,host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0002376,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0046977,host-GO:1901363,host-GO:0031090,host-GO:0042802,host-GO:0019882,host-GO:0016020,host-GO:0051641,host-GO:0046983,host-GO:0006950,host-GO:0036094,host-GO:0003824,host-GO:0005102,host-GO:0005215,host-GO:0016043,host-GO:0033218,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0043227,host-GO:0006955,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR017871,host-IPR011527,host-IPR003439,host-IPR013305,host-IPR003593,host-IPR027417,host-IPR013306"
uniprotkb:P0C739%uniprotkb:Q03519,"host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0002376,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0046977,host-GO:1901363,host-GO:0031090,host-GO:0019882,host-GO:0016020,host-GO:0051641,host-GO:0036094,host-GO:0003824,host-GO:0005102,host-GO:0005215,host-GO:0016043,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0043227,host-GO:0006955,host-GO:0046980,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR017871,host-IPR011527,host-IPR005293,host-IPR003439,host-IPR013305,host-IPR003593,host-IPR027417"
uniprotkb:P03206%uniprotkb:Q53ET0,"host-GO:0044710,host-GO:0044421,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0003682,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0006807,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0009058,virus-GO:0019046,virus-GO:0044238,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0048583,virus-GO:0046983,virus-GO:0006807,virus-GO:0048519,virus-GO:0019048,virus-GO:0097159,virus-GO:0044237,virus-GO:0001071,virus-GO:0051707,virus-GO:0065009,virus-GO:0019222","host-IPR024784,host-IPR024785,host-IPR024786,host-IPR024783,virus-IPR004827,virus-IPR017339"
uniprotkb:P03206%uniprotkb:Q6UUV7,"host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0045321,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0065008,host-GO:0044237,host-GO:0043227,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0009058,virus-GO:0019046,virus-GO:0044238,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0048583,virus-GO:0046983,virus-GO:0006807,virus-GO:0048519,virus-GO:0019048,virus-GO:0097159,virus-GO:0044237,virus-GO:0001071,virus-GO:0051707,virus-GO:0065009,virus-GO:0019222","host-IPR024784,host-IPR024785,host-IPR024786,host-IPR024783,virus-IPR004827,virus-IPR017339"
uniprotkb:P03206%uniprotkb:Q6UUV9,"host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044297,host-GO:0009628,host-GO:0042752,host-GO:0051239,host-GO:0071704,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0023051,host-GO:0016020,host-GO:0042995,host-GO:0048511,host-GO:0006807,host-GO:0045202,host-GO:0048519,host-GO:0003008,host-GO:0050793,host-GO:0016043,host-GO:0065008,host-GO:0044237,host-GO:0043227,host-GO:0044708,host-GO:0097458,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:1902630,host-GO:0043229,virus-GO:0033647,virus-GO:0009058,virus-GO:0019046,virus-GO:0044238,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0048583,virus-GO:0046983,virus-GO:0006807,virus-GO:0048519,virus-GO:0019048,virus-GO:0097159,virus-GO:0044237,virus-GO:0001071,virus-GO:0051707,virus-GO:0065009,virus-GO:0019222","host-IPR024784,host-IPR024785,host-IPR024786,host-IPR024783,virus-IPR004827,virus-IPR017339"
uniprotkb:P12977%uniprotkb:Q9NWZ5,"host-GO:0044237,host-GO:0043227,host-GO:0036094,host-GO:0044710,host-GO:0044444,host-GO:1901363,host-GO:0009058,host-GO:0044238,host-GO:0071704,host-GO:0008152,host-GO:0005737,host-GO:0097367,host-GO:0044763,host-GO:0097159,host-GO:0043167,host-GO:0006807,host-GO:0003824,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807","host-IPR000764,host-IPR029933,host-IPR029057,host-IPR000836,host-IPR027417,host-IPR006083,virus-IPR007706"
uniprotkb:P0CK53%uniprotkb:Q96CV9,"host-GO:0044444,host-GO:0033036,host-GO:0043900,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0032182,host-GO:0009056,host-GO:0009607,host-GO:0042802,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0009605,host-GO:0030674,host-GO:0006950,host-GO:0048519,host-GO:0008022,host-GO:0016043,host-GO:0019899,host-GO:0051234,host-GO:0043167,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0140030,host-GO:0005737,host-GO:0051707,host-GO:0060090,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430","host-IPR032939,host-IPR034735,host-IPR021063,host-IPR032419,virus-IPR004286"
uniprotkb:P0C706%uniprotkb:P61289,"host-GO:0044710,host-GO:0044444,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0043229,host-GO:0051239,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0042802,host-GO:0050794,host-GO:0019882,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0006950,host-GO:0000502,host-GO:0006807,host-GO:0048519,host-GO:0050793,host-GO:0002039,host-GO:0065008,host-GO:0051234,host-GO:0007165,host-GO:0022402,host-GO:0098772,host-GO:0044237,host-GO:0043227,host-GO:0097371,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0008537,host-GO:0023051,host-GO:0002253,virus-GO:0033647,virus-GO:0046794,virus-GO:0051234,virus-GO:0051641,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:1902579,virus-GO:0019028,virus-GO:0044419","host-IPR009077,host-IPR003185,host-IPR003186,virus-IPR002493"
