xref_partners_sorted,GO,interpro
uniprotkb:A0A142I9X8%uniprotkb:D4A857,"host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0005215,host-GO:1902578,host-GO:0044446,host-GO:0019899,host-GO:0005737,host-GO:0016020,host-GO:0051234,host-GO:0051641,host-GO:0031975,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR011989,host-IPR016024,host-IPR001494,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:F1M4A4,"host-GO:0008092,host-GO:0036094,host-GO:1901363,host-GO:0097458,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051234,host-GO:0042995,host-GO:0007017,host-GO:0097159,host-GO:0043167,host-GO:0051641,host-GO:0032991,host-GO:0003824,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR032405,host-IPR022164,host-IPR000253,host-IPR011993,host-IPR001849,host-IPR001752,host-IPR027417,host-IPR022140,host-IPR008984,host-IPR019821,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:O35142,"host-GO:0043227,host-GO:0005198,host-GO:0044444,host-GO:0033036,host-GO:0031090,host-GO:0044446,host-GO:0005737,host-GO:0016020,host-GO:0019899,host-GO:0051234,host-GO:0051641,host-GO:0032991,host-GO:0044425,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR017986,host-IPR006692,host-IPR015943,host-IPR020472,host-IPR001680,host-IPR016453,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:O35314,"host-GO:0043227,host-GO:0044444,host-GO:0043229,host-GO:0005576,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001819,host-IPR001990,host-IPR018054,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:O88280,"host-GO:0043227,host-GO:0044444,host-GO:0009653,host-GO:0005576,host-GO:0003674,host-GO:0016043,host-GO:0044767,host-GO:0048856,host-GO:0016020,host-GO:0044763,host-GO:0044707,host-GO:0043167,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001611,host-IPR009030,host-IPR006207,host-IPR032675,host-IPR000483,host-IPR001881,host-IPR013320,host-IPR003591,host-IPR000742,host-IPR000152,host-IPR000372,host-IPR013032,host-IPR018097,host-IPR001791,virus-IPR009278"
uniprotkb:C7EYC8%uniprotkb:P01025,"host-GO:0044710,host-GO:0044421,host-GO:0044238,host-GO:0072376,host-GO:0002376,host-GO:0044763,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0002252,host-GO:0048519,host-GO:0065008,host-GO:0098772,host-GO:0044237,host-GO:0006955,host-GO:0032879,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0002253,virus-GO:0016020,virus-GO:0044425","host-IPR019742,host-IPR008993,host-IPR009048,host-IPR018081,host-IPR019565,host-IPR002890,host-IPR001134,host-IPR001599,host-IPR008930,host-IPR001840,host-IPR011625,host-IPR018933,host-IPR035711,host-IPR013783,host-IPR000020,host-IPR011626,virus-IPR007110,virus-IPR013783,virus-IPR001038"
uniprotkb:A0A142I9X8%uniprotkb:P01830,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0045321,host-GO:0044238,host-GO:0030427,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0044425,host-GO:0043229,host-GO:0007154,host-GO:0051239,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0042995,host-GO:0009986,host-GO:0051641,host-GO:0044877,host-GO:0032844,host-GO:0043209,host-GO:0006807,host-GO:0005102,host-GO:0098602,host-GO:0044463,host-GO:0048519,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0007155,host-GO:0008289,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0098772,host-GO:0043230,host-GO:0030155,host-GO:0030054,host-GO:0043227,host-GO:0044237,host-GO:0032879,host-GO:0097458,host-GO:0048856,host-GO:0044087,host-GO:0044459,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0044700,host-GO:0023051,host-GO:0002253,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR013151,host-IPR033292,host-IPR013106,host-IPR007110,host-IPR013783,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P04897,"host-GO:0044421,host-GO:0044444,host-GO:0004871,host-GO:0044446,host-GO:0097367,host-GO:0044297,host-GO:0044763,host-GO:0044425,host-GO:0030496,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044877,host-GO:0048583,host-GO:0042995,host-GO:0036094,host-GO:0005102,host-GO:0003824,host-GO:0048519,host-GO:0032403,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0008283,host-GO:0043230,host-GO:0043227,host-GO:0097458,host-GO:0032879,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0005834,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR027417,host-IPR001019,host-IPR011025,host-IPR001408,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P07152,"host-GO:0044710,host-GO:0044421,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0044238,host-GO:0044707,host-GO:0043167,host-GO:0006807,host-GO:0003824,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001818,host-IPR033739,host-IPR000585,host-IPR002477,host-IPR018486,host-IPR024079,host-IPR006026,host-IPR021190,host-IPR018487,host-IPR021158,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P07340,"host-GO:0044710,host-GO:0044421,host-GO:0033036,host-GO:0044238,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0044877,host-GO:0051641,host-GO:0048518,host-GO:0006950,host-GO:0043209,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0008022,host-GO:0008144,host-GO:0003008,host-GO:0032403,host-GO:0005215,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0043167,host-GO:0097159,host-GO:0007165,host-GO:0098772,host-GO:0005622,host-GO:0043230,host-GO:0043227,host-GO:0044237,host-GO:0030054,host-GO:0032879,host-GO:1902578,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000402,host-IPR015565,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P10362,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0044763,host-GO:0040012,host-GO:0005576,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0048870,host-GO:0042056,host-GO:0006807,host-GO:0005102,host-GO:0048519,host-GO:0050900,host-GO:0048646,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0042330,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001990,host-IPR018054,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P10719,"host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0045261,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0045259,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0060089,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000194,host-IPR024034,host-IPR020003,host-IPR005722,host-IPR003593,host-IPR027417,host-IPR004100,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P11505,"host-GO:0044421,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:0007154,host-GO:0019904,host-GO:1901363,host-GO:0009605,host-GO:0044767,host-GO:0045177,host-GO:0016020,host-GO:0006950,host-GO:0003824,host-GO:0036094,host-GO:0009719,host-GO:0044463,host-GO:0005215,host-GO:0044456,host-GO:0065008,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0005516,host-GO:0043230,host-GO:0043227,host-GO:0097458,host-GO:0048856,host-GO:0044459,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR023299,host-IPR006068,host-IPR018303,host-IPR023214,host-IPR023298,host-IPR030320,host-IPR001757,host-IPR004014,host-IPR008250,host-IPR022141,host-IPR006408,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P11507,"host-GO:0044444,host-GO:0043500,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0006950,host-GO:0031234,host-GO:0003824,host-GO:0036094,host-GO:0045202,host-GO:0048519,host-GO:0005102,host-GO:0009719,host-GO:0003008,host-GO:0005215,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0044548,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0043227,host-GO:0032879,host-GO:0044459,host-GO:0032991,host-GO:0098900,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR023299,host-IPR006068,host-IPR018303,host-IPR023214,host-IPR005782,host-IPR023298,host-IPR001757,host-IPR004014,host-IPR030327,host-IPR008250,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P15999,"host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0045261,host-GO:0044425,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0045259,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR005294,host-IPR033732,host-IPR000194,host-IPR000793,host-IPR020003,host-IPR023366,host-IPR027417,host-IPR004100,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P19511,"host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0045263,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0006807,host-GO:0003824,host-GO:0045259,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR008688,host-IPR013837,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P25286,"host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0003674,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0008150,host-GO:0006807,host-GO:0003824,host-GO:0044463,host-GO:0005215,host-GO:0031300,host-GO:0044456,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0005575,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:1902578,host-GO:0032991,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR002490,host-IPR026028,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P35435,"host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0045261,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0006807,host-GO:0003824,host-GO:0045259,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0031975,host-GO:0032991,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR023632,host-IPR000131,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P52296,"host-GO:0008092,host-GO:0043227,host-GO:0032403,host-GO:0033036,host-GO:0005215,host-GO:1902578,host-GO:0031090,host-GO:0044446,host-GO:0033218,host-GO:0019899,host-GO:0044877,host-GO:0051234,host-GO:0051641,host-GO:0032991,host-GO:0005737,host-GO:0016020,host-GO:0031975,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000225,host-IPR011989,host-IPR016024,host-IPR001494,host-IPR021133,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P54290,"host-GO:0005215,host-GO:0032879,host-GO:1902578,host-GO:0016020,host-GO:0065008,host-GO:0051234,host-GO:0044763,host-GO:0032991,host-GO:0044459,host-GO:0043167,host-GO:0044425,host-GO:0098900,host-GO:0065009,host-GO:0048518,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR013680,host-IPR013608,host-IPR002035,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P58200,"host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0044456,host-GO:0097458,host-GO:0031090,host-GO:0044446,host-GO:0016043,host-GO:0016020,host-GO:0044297,host-GO:0051234,host-GO:0051641,host-GO:0044763,host-GO:0044425,host-GO:0000149,host-GO:0032991,host-GO:0005484,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000727,host-IPR027027,host-IPR007705,host-IPR010989,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P59215,"host-GO:0004871,host-GO:0009987,host-GO:0097367,host-GO:0044297,host-GO:0044763,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0044877,host-GO:0042995,host-GO:0043209,host-GO:0006950,host-GO:0005102,host-GO:0036094,host-GO:0003824,host-GO:0048519,host-GO:0032403,host-GO:0016043,host-GO:0097159,host-GO:0043167,host-GO:0007626,host-GO:0007165,host-GO:0097458,host-GO:0032879,host-GO:0048856,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0005834,host-GO:0005886,host-GO:0032794,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR027417,host-IPR001019,host-IPR011025,host-IPR001408,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P60881,"host-GO:0044444,host-GO:0030427,host-GO:0044707,host-GO:0044763,host-GO:0044297,host-GO:0044425,host-GO:0000149,host-GO:0051239,host-GO:0019904,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0051641,host-GO:0016020,host-GO:0042995,host-GO:0005484,host-GO:0044463,host-GO:0045202,host-GO:0003008,host-GO:0050793,host-GO:0016082,host-GO:0048306,host-GO:0044456,host-GO:0005215,host-GO:0016043,host-GO:0140029,host-GO:0065008,host-GO:0051234,host-GO:0043228,host-GO:0031629,host-GO:0044325,host-GO:0008092,host-GO:0043227,host-GO:0030054,host-GO:0016079,host-GO:0044708,host-GO:0009653,host-GO:0047485,host-GO:0097458,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000727,host-IPR000928,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P61621,"host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0003674,host-GO:0016043,host-GO:0044767,host-GO:0016020,host-GO:0044877,host-GO:0051234,host-GO:0051641,host-GO:0044763,host-GO:0016049,host-GO:0044425,host-GO:0048856,host-GO:0044707,host-GO:0042221,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR019561,host-IPR023201,host-IPR002208,host-IPR030659,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P63045,"host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0000149,host-GO:0042221,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0044877,host-GO:0042995,host-GO:0005484,host-GO:0009719,host-GO:0045202,host-GO:0044463,host-GO:0008022,host-GO:0032403,host-GO:0031300,host-GO:0044456,host-GO:0048306,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0005516,host-GO:0044325,host-GO:0008092,host-GO:0043227,host-GO:0030054,host-GO:0016079,host-GO:0097458,host-GO:0032879,host-GO:1902578,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001388,host-IPR016444,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P70605,"host-GO:0005215,host-GO:0005516,host-GO:0097458,host-GO:1902578,host-GO:0016020,host-GO:0051234,host-GO:0044763,host-GO:0042995,host-GO:0044297,host-GO:0046983,host-GO:0044425,host-GO:0005886,host-GO:0045202,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR015449,host-IPR004178,host-IPR015943,host-IPR013099,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P70705,"host-GO:0044444,host-GO:0032767,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0040012,host-GO:0009628,host-GO:0044425,host-GO:0042221,host-GO:1901363,host-GO:0031252,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0042995,host-GO:0006950,host-GO:0003824,host-GO:0009719,host-GO:0036094,host-GO:0048519,host-GO:0044463,host-GO:0005215,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0043227,host-GO:0051087,host-GO:0032879,host-GO:0097458,host-GO:1902578,host-GO:0048856,host-GO:0044087,host-GO:0044459,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR006122,host-IPR023299,host-IPR027256,host-IPR018303,host-IPR023214,host-IPR023298,host-IPR006121,host-IPR001757,host-IPR017969,host-IPR008250,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:P97629,"host-GO:0044444,host-GO:0004871,host-GO:0044238,host-GO:0044297,host-GO:0044425,host-GO:0042221,host-GO:0012505,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0009986,host-GO:0006807,host-GO:0003824,host-GO:0009719,host-GO:0042562,host-GO:0033218,host-GO:0065008,host-GO:0043167,host-GO:0007165,host-GO:0060089,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:0005737,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR024571,host-IPR001930,host-IPR014782,host-IPR034016,host-IPR034017,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q06647,"host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0045263,host-GO:0071704,host-GO:0031090,host-GO:0044877,host-GO:0016020,host-GO:0043209,host-GO:0006807,host-GO:0003824,host-GO:0045259,host-GO:0032403,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0008289,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR020781,host-IPR000711,host-IPR026015,virus-IPR009278"
